,tag,URL_bio,Person_bio,Polarity_bio,PolarityPos_bio,PolarityNeg_bio,Subjectivity_bio,Hashtags_bio,Mention_bio,Length_bio,Words_bio,followers_count,following_count,tweet_count,listed_count,number_of_tweets_y,rt_to_notRT,rt_to_numOfTweets,include_to_notInclude,include_to_numOfTweets,URL_tweet,URL_tweet_count,Curse_tweet,Person_tweet,Polarity_tweet,PolarityPos_tweet,PolarityNeg_tweet,Subjectivity_tweet,Hashtags_tweet,Mention_tweet,Length_tweet,Words_tweet,commercial_tweet,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9
12,False,0,1,0.19999999999999998,1,0,0.8333333333333334,0,0,159,30,2083,1185,12832,64,49.0,0.0425531914893617,0.04081632653061224,0.0425531914893617,0.04081632653061224,1.0,6.0,0.0,1.0,0.11456200931836523,1.0,0.0,0.46793889255753657,27.0,51.0,8106.0,1289.0,1.0,1.4377817133866828,6.364252283856006,9.819924268455358,-17.695382859892284,-4.071703840347195,-7.926870289967374,-0.2610496367790658,-7.226409425550823,-0.5648702038820657,0.5946290431285934,0.050451007488009056,0.00015949339980133331,0.9016387442496816,0.0001594935160939676,0.00015949483297233996,0.04679379412438963,0.00015949348113445164,0.000159493486442951,0.0001594936657114029,0.00015949175576345312,0.5761964501144352,0.517200450682314,0.20620247754901402,0.0,0.36236346526152935,0.30447504657015145,0.0,0.3236233640017471,0.17098966715604833,0.0
13,False,0,0,0.0,0,0,0.0,0,0,81,12,38,189,515,0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.2903061224489796,1.0,0.0,0.5590136054421768,0.0,1.0,517.0,71.0,1.0,0.03299810157275743,0.22030139004467275,0.6441740740352855,-1.2077449830334257,-0.6779551512276994,0.8232784944178092,0.19119268634887573,0.09956283158565242,-0.3217331975447057,0.1261137200372902,0.0020409930882114282,0.002040851464906858,0.7386726170253138,0.0020409057501877726,0.00204085256164172,0.24500017925208395,0.002041009083054999,0.0020408473784537776,0.002040890921012091,0.002040853475133639,0.0,0.0,0.0,0.4489939174386032,0.0,0.5900627675091685,0.0,0.6709920957079583,0.0,0.0
14,False,0,0,-0.19642857142857142,0,1,0.6607142857142857,0,0,135,20,491,783,6663,26,18.0,0.058823529411764705,0.05555555555555555,0.0,0.0,1.0,9.0,0.0,0.0,0.22256313131313127,1.0,0.0,0.4591919191919192,6.0,15.0,1859.0,262.0,1.0,0.07885813661194956,0.48607282112945693,1.5689048522717393,-2.0149095033113857,-0.9514415482266673,-1.0421677448108726,0.07850904280676092,-0.8209062620730855,-0.01580528218843425,0.7405417082198809,0.0007752733441254792,0.0007752599191049595,0.9443155186187839,0.0007752011427847806,0.0007752022567836461,0.0007754174566785956,0.04948251706897676,0.0007752051987334419,0.0007752021233045866,0.000775202870723697,0.2936372804726457,0.0,0.0,0.0,0.0,0.5234882787380104,0.0,0.7998357140941783,0.0,0.0
15,True,0,1,0.6,1,0,1.0,2,1,138,27,4656,4294,32450,114,133.0,0.8732394366197183,0.46616541353383456,0.015267175572519083,0.015037593984962405,1.0,55.0,1.0,1.0,0.07506617708358213,1.0,0.0,0.46873582348265896,7.0,181.0,19544.0,2937.0,1.0,4.1824758941801665,17.31686460088239,28.056011039424792,-44.11611001789989,-20.61024679786184,-10.20543673175343,-4.1907951801313885,-16.988694452461463,1.168095214117567,-3.865600126110611,6.846450624268101e-05,6.844811445818598e-05,0.9257294917675902,6.844742008985294e-05,6.844818470696163e-05,0.07372290788600135,6.844868984673263e-05,6.844825343569666e-05,6.844778202846433e-05,6.844739559996886e-05,0.11641846030760081,0.12900473447218339,0.20780661130060452,0.35223209335849054,0.3663838541444004,0.3250505964749586,0.3070363970574478,0.27372172908348746,0.39594215298538155,0.48651140155583245
16,True,0,0,0.0,0,0,0.4,1,0,155,23,1996,645,2874,15,43.0,0.5357142857142857,0.3488372093023256,0.5357142857142857,0.3488372093023256,1.0,19.0,0.0,1.0,0.2286797577422578,1.0,0.0,0.5802652902652902,4.0,54.0,5909.0,876.0,1.0,1.2866834621220862,4.894123738742573,8.975278057143502,-16.151823517774783,2.2185121547897504,-3.255778731441022,9.450869194246033,-7.073260305802267,-4.253005045673504,-1.8113196239763445,0.00020882480711631612,0.00020877147351096575,0.91804408160065,0.00020877307827568345,0.00020889301592270728,0.0802855404571529,0.0002087952442497428,0.00020877400437039348,0.00020877433321184267,0.00020877198553950307,0.3302966569473981,0.5786332996664725,0.0,0.0,0.2915850739214677,0.3083892072248784,0.20071088257811057,0.25854817586663364,0.3378134571744473,0.39333435520239823
17,True,0,0,0.2857142857142857,1,0,0.5357142857142857,2,0,120,21,400,1584,261,1,30.0,0.30434782608695654,0.23333333333333334,0.36363636363636365,0.26666666666666666,1.0,3.0,1.0,1.0,0.15281788472964947,1.0,0.0,0.5944281045751634,5.0,43.0,3352.0,544.0,1.0,0.46498366424187565,5.603232572806821,4.8443633467775475,-10.263928138244989,-4.40652398418733,-3.8262191285105116,-1.0449492991786922,-5.512993681638286,-0.6242742935170501,-1.841499859283178,0.00037048977115689474,0.00037038145485085867,0.9966664128216512,0.0003703779412005856,0.0003703795260336054,0.0003704247573607126,0.00037040259233242197,0.00037037764799232844,0.0003703769481044705,0.0003703765393168895,0.193667838133309,0.21460572462628716,0.0,0.4499886460563496,0.4773056919069597,0.22662736134761535,0.0,0.29303759273784713,0.4417975039114797,0.3920594600218182
18,False,0,0,0.0,0,0,0.0,0,0,3,1,9,45,870,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,1.0,1.0,0.0,1.0,73.0,13.0,0.0,0.004324878886638773,0.04245242986498923,0.07810000890639966,-0.09760385708124641,-0.015175982867894455,-0.038763525129746276,-0.04262050501648409,-0.07736116545607274,-0.011411634526838443,-0.0008518031553796862,0.014290722740987555,0.01429598117185551,0.8714104935396138,0.014285924504263359,0.014285907019513168,0.014287229322534267,0.01428590823438784,0.014285988447144623,0.01428592863459959,0.014285916385100269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,False,0,0,0.8,1,0,0.75,4,0,144,23,104,241,188,3,7.0,0.4,0.2857142857142857,0.0,0.0,1.0,3.0,0.0,0.0,0.2654761904761905,1.0,0.0,0.425,33.0,0.0,1038.0,151.0,1.0,0.876310724653508,1.0391421089741357,1.6397540603024578,-2.479855794065173,1.2822406267598048,-0.5522609139513773,-1.3637784438764402,0.5603828173413541,0.3959048621528541,-0.1515969638699389,0.8109122902875675,0.0010101391868701103,0.18100643057433888,0.0010101109503286624,0.0010101216713584362,0.001010400494208709,0.0010101571225408414,0.0010101119979640688,0.0010101119726719694,0.0010101257421508477,0.9293636931334283,0.0,0.0,0.0,0.0,0.36916544513997385,0.0,0.0,0.0,0.0
20,False,0,0,0.7,1,0,0.6000000000000001,0,0,25,6,461,503,113,0,14.0,0.2727272727272727,0.21428571428571427,0.07692307692307693,0.07142857142857142,1.0,14.0,0.0,0.0,0.31,1.0,0.0,0.4,1.0,2.0,1309.0,156.0,0.0,0.06235487510698038,0.38362520712510084,0.9849987001355694,-1.3608453985831643,1.2059753033384042,-0.14819514047663465,-0.24706674491144925,-0.10594135697540967,-0.7402207651736523,0.19865638888659218,0.0009348432334051397,0.0009346067944359041,0.585774726165449,0.0009345985743726349,0.0009345999995031206,0.4067481046106507,0.0009347269540861654,0.0009345986891581561,0.0009345975777510602,0.0009345974011880512,0.0,0.34523750337018694,0.556124052057245,0.0,0.0,0.632187191964342,0.0,0.4145798587804177,0.0,0.0
21,False,0,0,0.45,1,0,0.45,0,0,101,16,20,5,6672,0,51.0,0.21428571428571427,0.17647058823529413,0.0625,0.058823529411764705,1.0,68.0,0.0,1.0,0.19079578259042546,1.0,0.0,0.5444356120070404,0.0,0.0,8106.0,1148.0,1.0,2.1245020612181786,7.018271271209831,23.500851309740522,-12.060305704364874,0.11525170760281117,-8.696932200764278,1.0294220235900367,9.526061796401645,0.717130574946822,-1.5578740751198883,0.5504321731871736,0.00016448998262042633,0.4482519075000096,0.00016447588378830374,0.00016451968043238165,0.00016452138299683584,0.00016447840863062488,0.00016447788720818645,0.0001644797163727823,0.00016447637076713253,0.0,0.3291062306236346,0.3560302565631067,0.3288244831442856,0.211531922978871,0.41639196065749257,0.5293327339952728,0.3385332848884809,0.20947567177498042,0.0
22,False,0,0,0.0,0,0,0.0,0,0,26,3,765,3161,4170,16,10.0,1.0,0.5,0.0,0.0,1.0,10.0,0.0,0.0,0.37115384615384617,1.0,0.0,0.46923076923076934,12.0,15.0,1035.0,102.0,0.0,2.0362844359839705,-0.031064604612595338,0.45153855426657297,-0.14213606196719084,-0.1303482753495583,-0.1159785273726958,-0.02010220521566902,-0.18443180478345486,0.00022642671803159518,0.015335814838636228,0.23788190467180773,0.001886841000278805,0.7470231989590921,0.001886809853385117,0.0018868125402358234,0.0018871584892250905,0.0018868094434447752,0.0018868097421358009,0.0018868136403714462,0.0018868416600232095,0.0,0.0,0.0,0.0,0.0,0.8626070681391381,0.0,0.29701486707432734,0.40950117793874563,0.0
23,False,1,0,0.0,0,0,0.2,0,0,132,16,2331,588,8069,60,28.0,0.0,0.0,1.1538461538461537,0.5357142857142857,1.0,28.0,0.0,1.0,0.13625303030303035,1.0,0.0,0.39996883116883114,45.0,5.0,6771.0,853.0,0.0,1.6787192708345617,1.373406279635006,5.447957236997755,-10.159965789632205,7.917527537510133,-3.033576418859204,12.796407194243109,-3.5069673324152117,-4.826986360281686,2.5171638078993355,0.00018020075512785032,0.00018018567090747126,0.04051187482334781,0.0001801820183921688,0.00018018397400053273,0.9580466413651942,0.00018018218062528353,0.00018018486938861666,0.0001801820648549842,0.00018018227816099375,0.0,0.7598712250676803,0.0,0.15929065311525883,0.0,0.43214031657871577,0.0,0.4587776759297518,0.0,0.0
24,True,0,1,-0.4,0,1,0.65,0,0,153,25,4942,5001,38939,31,249.0,0.509090909090909,0.3373493975903614,0.09691629955947137,0.08835341365461848,1.0,184.0,1.0,1.0,0.10569058871811171,1.0,0.0,0.49078120656102303,83.0,202.0,22097.0,2761.0,1.0,3.353606788924221,11.414881936667458,47.38429431097622,-31.751878284885677,-9.151963483069865,-14.12036246769605,12.452220700919165,1.9283591408989234,-0.5099761123360416,-1.8599858141421137,0.016892302052720274,5.963239644766644e-05,0.8284250051164141,5.963157696585119e-05,5.9633230446462934e-05,0.15426526840802937,5.9632214675532966e-05,5.963182464472654e-05,5.963183476082937e-05,5.9631344895110754e-05,0.25393537555388906,0.41093595194125465,0.1899488639670067,0.3302078730769856,0.15905781564805216,0.3677970274184533,0.43601720124676757,0.3180468958301629,0.15751165268452072,0.3806335081437277
25,True,0,0,0.0,0,0,0.0,0,2,155,21,3561,2076,73183,0,32.0,0.7777777777777778,0.4375,0.0,0.0,1.0,16.0,0.0,1.0,0.13932748538011694,1.0,0.0,0.6075292397660818,5.0,23.0,3351.0,506.0,1.0,1.8294189626721922,2.7236096551445588,5.309314612268016,-7.965747286485274,-3.252701802691143,-2.2396223802548003,-1.2583060401646369,-2.609073301695527,0.3058820703554957,-0.6915762881321161,0.000409896499280364,0.00040984599838839023,0.9963113093094373,0.00040984076938208936,0.00040984862947714287,0.00040988521534768117,0.0004098507021310571,0.0004098413765200541,0.0004098408711639355,0.00040984062887183023,0.0,0.0,0.26626752655578784,0.22489121457537536,0.2229649089100616,0.5312971603802742,0.36624032791738725,0.16014641642264088,0.22079752038583653,0.5813820819226175
26,True,0,0,0.0,0,0,0.0,0,0,30,6,54,205,170,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.390625,0.0,1.0,0.6875,0.0,2.0,163.0,29.0,0.0,0.017373255072067367,0.1627115637134735,0.3472858234231443,-0.6111926217682002,-0.2993292744895613,-0.28804747593508695,-0.17748737573674372,-0.5001313993016936,-0.08788004738596687,-0.16808953457897555,0.008334097920218397,0.008335696330277165,0.9249960607158357,0.008333386592837735,0.008333409868989335,0.008333705909549365,0.008333419218503437,0.00833341016489436,0.008333413511952067,0.008333399766942416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,False,0,0,0.0,0,0,0.0,0,0,38,5,6,0,1885,0,238.0,0.16666666666666666,0.14285714285714285,0.01276595744680851,0.012605042016806723,1.0,238.0,0.0,0.0,0.021078643578643582,1.0,0.0,0.18904157530780913,0.0,0.0,26222.0,3083.0,1.0,0.7282880196294783,3.2610220411800124,11.651335589849095,-12.685132216609153,3.4208628374180674,-5.004805610979406,0.6932540408030882,0.3936384587815328,-5.905539641651611,22.751872464501727,4.357912720246672e-05,4.357383665969915e-05,4.3580885169767914e-05,4.357324052038005e-05,4.3573411833936336e-05,0.9996078246550212,4.357366484482536e-05,4.357332516830943e-05,4.357386073535184e-05,4.357399284392636e-05,0.4936671027407546,0.359068290639266,0.42476703991081316,0.0,0.0,0.5572375089094634,0.0,0.3693535904776425,0.0,0.0
28,True,0,0,0.26666666666666666,1,0,0.39999999999999997,1,0,160,23,10110,3418,50604,221,64.0,0.30612244897959184,0.234375,0.3617021276595745,0.265625,1.0,18.0,0.0,1.0,0.2411069810252053,1.0,0.0,0.5620180779760222,20.0,108.0,8373.0,1240.0,1.0,0.7786888688062443,8.661537998122991,10.848856732006926,-18.82953359439265,-5.310969592132137,-6.272433068985665,1.5500513027718883,-8.54202892099052,-2.1487147610942703,-0.979136252943963,0.00015825762844928396,0.0001582305317644901,0.9985758488377074,0.00015823113935265384,0.00015823401897971883,0.00015827233414561972,0.0001582328479696305,0.00015823131552163166,0.00015823115568846028,0.00015823019042089133,0.14651564450205148,0.45325833141076644,0.15446382931241917,0.4017473745521174,0.3610963583231018,0.3178320796944585,0.2124588162533711,0.28608677516907705,0.30565168904790174,0.3688019332543276
29,False,0,0,0.0,0,0,0.0,5,0,115,15,657,2090,3316,0,286.0,0.6627906976744186,0.3986013986013986,0.5132275132275133,0.33916083916083917,1.0,423.0,0.0,1.0,0.3892782240306589,1.0,0.0,0.5281777890219443,2800.0,96.0,66450.0,6680.0,1.0,6.019924653456632,65.01780168432701,100.80466973640856,-225.27937030904107,453.8505777322244,73.45311111257058,28.880311821776917,-1.8904482143222119,378.374085684719,-7.490754995226196,0.9998441492747245,1.7316096198754866e-05,1.7318123064834577e-05,1.731618454458941e-05,1.7316462536934635e-05,1.731888192588767e-05,1.7316338028820956e-05,1.7316327972148603e-05,1.731622496371319e-05,1.7316086039668705e-05,0.18969508352702244,0.535148812427625,0.5319253812811577,0.07078302901657776,0.11881954437884104,0.3121689712891768,0.0,0.29613949793630606,0.20472474647314923,0.3853547723546589
30,False,0,0,0.5,1,0,0.5,0,0,38,6,6344,2528,25576,83,68.0,0.07936507936507936,0.07352941176470588,0.3333333333333333,0.25,1.0,73.0,0.0,1.0,0.1848482073482074,1.0,0.0,0.4870795315795314,0.0,0.0,11130.0,1577.0,1.0,1.9261314047007518,8.87777407966678,15.371835391269126,-23.56377121541894,23.747256345319073,-3.6126522357803403,3.590905685564597,-0.4908093057805397,-8.822772718199458,3.431862205714816,0.29814503652529295,9.680833597541945e-05,0.2666276990110967,9.680724287537081e-05,9.681896031614699e-05,0.43454959472091736,9.680923232308965e-05,9.681017407638496e-05,9.68090633151299e-05,9.680673381144605e-05,0.28616774842486103,0.5552064472020811,0.476956674898193,0.0,0.2221723424258973,0.35376322691854,0.10270526732176512,0.2914751142255685,0.33518810600836607,0.0
31,True,0,0,-0.23076923076923078,0,1,0.46153846153846156,1,0,52,7,1466,322,5732,2,119.0,0.10185185185185185,0.09243697478991597,0.16666666666666666,0.14285714285714285,1.0,19.0,1.0,1.0,0.10114589775304063,1.0,0.0,0.5194575001717856,2.0,61.0,12876.0,2205.0,1.0,1.7206594419545809,14.78524903707786,15.803696277743992,-32.014118781896734,-6.532286341738656,-13.594249238847416,5.084880150643013,-16.545806668031226,-4.940206527861112,-4.130491879569575,9.270735846979883e-05,9.268061617453905e-05,0.9692343896578187,9.268018102511062e-05,9.268253506911904e-05,0.030024127349260302,9.269051555794977e-05,9.268114656492764e-05,9.268081254117153e-05,9.26798275183601e-05,0.12953021297219322,0.48771360074601056,0.13655697161444091,0.44870330329231545,0.407648224615789,0.2848911428913421,0.0,0.34972638706251624,0.39462174617557005,0.0
32,True,1,0,0.0,0,0,0.0,0,0,135,15,604,1888,41029,21,22.0,0.15789473684210525,0.13636363636363635,0.0,0.0,1.0,10.0,1.0,1.0,0.09994010182689428,1.0,0.0,0.6062518718179097,11.0,15.0,2963.0,488.0,0.0,1.0305800801074387,2.566383558121508,3.36719531810002,-6.467957816349101,-3.5431841604287517,-3.2855316334355154,-0.6092596397504381,-3.865811111215032,-0.34249232594217704,-0.44831844347369,0.00044056169582417954,0.0004405383056709005,0.9960349203637083,0.0004405372978476337,0.0004405436700031066,0.0004407293534142747,0.0004405518552259923,0.0004405355004726956,0.0004405450474124048,0.00044053691042044465,0.0,0.0,0.0,0.4917223262299614,0.39332038461335506,0.48458199641835514,0.0,0.46581176014467524,0.3894970112757208,0.0
33,False,0,0,0.0,0,0,0.0,0,0,126,21,75529,84282,158188,1000,396.0,2.8823529411764706,0.7424242424242424,0.005076142131979695,0.005050505050505051,1.0,359.0,0.0,1.0,0.34500420249118163,1.0,0.0,0.47991622574955944,1700.0,427.0,66788.0,7745.0,1.0,2.1474229853635634,8.712600445089494,77.14642566516807,-220.83364955289304,-180.78457179237776,658.3815108762305,59.762393469048675,85.96652856458297,-48.73828505617066,13.655741005162206,2.8436992545058207e-05,2.8433571195222662e-05,2.8438372918081128e-05,2.8434499835829623e-05,2.8433732249304872e-05,0.9997440813932312,2.844033162489376e-05,2.8433604958921933e-05,2.843381183849622e-05,2.8433689602795376e-05,0.0,0.21308354405210966,0.0,0.10112731698115528,0.0,0.4359052889559342,0.23210872317742842,0.47049148675674846,0.0,0.6921838986779433
